idTaxon,matched_name,fuzzy_match_score
Arum maculatum L.,Arum maculatum,95
Arum italicum Mill.,Arum italicum,95
Arum dioscoridis Sibth. et Sm. var. dioscoridis,Arum dioscoridis,90
Artocarpus heterophyllus Lam.,Artocarpus heterophyllus,95
Artemisia vulgaris L.,Artemisia vulgaris,95
Artemisia vallesiaca All.,Artemisia vallesiaca,95
Artemisia umbelliformis Lam.,Artemisia umbelliformis,95
Artemisia pontica L.,Artemisia pontica,95
Artemisia pedemontana Balbis,Artemisia pedemontana,95
Artemisia dracunculus L. (Estragon franÃ§ais),Artemisia dracunculus,90
Artemisia campestris L. subsp. campestris,Artemisia campestris,90
Artemisia annua L.,Artemisia annua,95
Artemisia absinthium L.,Artemisia absinthium,95
Artemisia abrotanum L.,Artemisia abrotanum,95
Arrhenatherum elatius J. et C. Presl,Arrhenatherum elatius,90
Arnica montana L.,Arnica montana,95
Arnica longifolia D.C. Eaton,Arnica chamissonis,86
Arnica chamissonis Less.,Arnica chamissonis,95
Arnebia pulchra (Roem et Schult.) Edmonston,Arnebia pulchra,90
Armoracia rusticana P. Gaertn. et al.,Armoracia rusticana,90
Armeria villosa Girard,Armeria villosa,95
Armeria pseudoarmeria (Murray) Mansf.,Armeria trojana,86
Armeria maritima subsp. elongata (Hoffm.) Bonnier,Armeria maritima,90
Armeria maritima (Mill.) Willd. subsp. maritima,Armeria maritima,90
Armeria majellensis subsp. ausonia Bianchini,Armeria majellensis,90
Armeria arenaria subsp. bupleuroides (Godr. et Gren.) Greut. et Burd.,Armeria arenaria,90
Armeria arenaria (Pers.) Schult.,Armeria arenaria,90
Armeria alpina Willd. subsp. alpina,Armeria alpina,90
Aristolochia sp.,Aristolochia,95
Aristolochia rotunda L.,Aristolochia rotunda,95
Aristolochia macrophylla Lam.,Aristolochia macrophylla,95
Aristolochia littoralis Parodi,Aristolochia littoralis,95
Aristolochia grandiflora Sw.,Aristolochia grandiflora,95
Aristolochia clematitis L.,Aristolochia clematitis,96
Aristolochia arborea Linden,Aristolochia arborea,95
Argyranthemum frutescens (L.) Sch. Bip.,Argyranthemum frutescens,90
Argemone mexicana L.,Argemone mexicana,95
Argania spinosa (L.) Skeels,Genista pilosa,64
Arenaria tmolea Boiss.,Arenaria tmolea,95
Arenaria tetraquetra L.,Arenaria tetraquetra,95
Arenaria serpyllifolia L.,Arenaria serpyllifolia,96
Arenaria pungens Clem.,Arenaria pungens,95
Arenaria pulvinata Edgew.,Arenaria pulvinata,95
Arenaria procera Spreng. subsp. procera,Arenaria procera,90
Arenaria multicaulis L.,Arenaria multicaulis,95
Arenaria juniperina (L.) Maire & Petitm.,Arenaria blepharophylla,86
Arenaria grandiflora L.,Arenaria grandiflora,95
Arenaria ciliata subsp. bernensis Favarger,Arenaria ciliata,90
Arenaria blepharophylla Boiss.,Arenaria blepharophylla,95
Arctotis venusta Norl.,Arctotis venusta,95
Arctostaphylos uva-ursi (L.) Spreng.,Arctostaphylos uva-ursi,90
Arctium tomentosum Mill.,Arctium tomentosum,95
Arctium lappa L. (var. edule),Arctium lappa,90
Araucaria araucana (Molina) K. Koch,Araucaria araucana,90
Aralia elata (Miq.) Seem. s.l.,Aralia elata,90
Arachis hypogaea L.,Arachis hypogaea,95
Arabis turrita L.,Arabis turrita,95
Arabis subcoriacea Gren.,Arabis subcoriacea,95
Arabis scopoliana Boiss.,Arabis scopoliana,95
Arabis rosea DC.,Arabis rosea,95
Arabis hirsuta (L.) Scop.,Arabis hirsuta,90
Arabis collina Ten.,Arabis collina,95
Arabis ciliata Clairv.,Arabis ciliata,90
Arabis bellidifolia Crantz subsp. bellidifolia,Arabis bellidifolia,90
Arabis alpina subsp. caucasica (Willd.) Briq.,Arabis alpina,90
Arabis alpina L. subsp. alpina,Arabis alpina,90
Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,90
Aquilegia vulgaris L.,Aquilegia vulgaris,95
Aquilegia viridiflora Pall.,Aquilegia viridiflora,95
Aquilegia pyrenaica DC.,Aquilegia pyrenaica,95
Aquilegia olympica Boiss.,Aquilegia alpina,86
Aquilegia nigricans Baumg.,Aquilegia nigricans,95
Aquilegia laramiensis A.Nelson,Aquilegia alpina,86
Aquilegia einseleana F.W. Schultz,Aquilegia einseleana,90
Aquilegia chrysantha A. Gray,Aquilegia chrysantha,95
Aquilegia atrata W.D.J. Koch,Aquilegia atrata,90
Aquilegia alpina L.,Aquilegia alpina,95
Aptenia cordifolia (L. f.) Schwantes,Aptenia cordifolia,90
Aposeris foetida (L.) Less.,Aposeris foetida,90
Aponogeton distachyos L. f.,Aponogeton distachyos,95
Apocynum venetum L.,Apocynum venetum,95
Apium graveolens var. rapaceum Gaudin,Apium graveolens,90
Apium graveolens var. dulce Pers.,Apium graveolens,90
Apium graveolens L.,Apium graveolens,95
Aphyllanthes monspeliensis L.,Aphyllanthes monspeliensis,96
Aphelandra tetragonia (Vahl) Nees,Aphelandra tetragona,86
Antirrhinum majus L.,Antirrhinum majus,95
Antigonon leptopus Hook. et Arn.,Antigonon leptopus,90
Anticlea elegans (Pursh) Rydb. s.l.,Anticlea elegans,90
Anthyllis vulneraria subsp. valesiaca (Beck) Guyot,Anthyllis vulneraria,90
Anthyllis vulneraria subsp. polyphylla (DC.) Nyman,Anthyllis vulneraria,90
Anthyllis vulneraria subsp. alpestris (Schult.) Asch. et Graebn.,Anthyllis vulneraria,90
Anthyllis montana L. subsp. montana,Anthyllis montana,90
Anthurium scherzerianum Schott,Anthurium scherzerianum,95
Anthurium scandens (Aubl.) Engl.,Anthurium andraeanum,86
Anthurium olfersianum Kunth,Anthurium olfersianum,95
Anthurium gracile Lindl.,Anthurium gracile,95
Anthurium bakeri Hook. f.,Anthurium bakeri,90
Anthurium andraeanum Linden,Anthurium andraeanum,95
Anthriscus sylvestris (L.) Hoffm.,Anthriscus sylvestris,90
Anthriscus cerefolium (L.) Hoffm. subsp. cerefolium,Anthriscus cerefolium,90
Anthoxanthum odoratum L.,Anthoxanthum odoratum,95
Anthoxanthum alpinum A. LÃ¶ve et D. LÃ¶ve,Anthoxanthum alpinum,90
Anthericum ramosum L.,Anthericum ramosum,95
Anthericum liliago L.,Anthericum liliago,95
Anthemis tinctoria L.,Anthemis tinctoria,95
Anthemis cotula L.,Anthemis cotula,95
Anthemis arvensis L.,Anthemis arvensis,95
Anredera cordifolia (Ten.)Steenis,Anredera cordifolia,90
Anoda cristata (L.) Schltdl.,Anoda cristata,90
Annona cherimola Mill.,Annona cherimola,95
Angelica sylvestris L. s.l.,Angelica sylvestris,95
Angelica archangelica L. subsp. archangelica,Angelica archangelica,90
Anethum graveolens L.,Anethum graveolens,95
Anemone virginiana L.,Anemone virginiana,95
Anemone sylvestris L.,Anemone sylvestris,95
Anemone ranunculoides L.,Anemone ranunculoides,95
Anemone palmata L.,Anemone palmata,95
Anemone nemorosa L.,Anemone nemorosa,95
Anemone narcissiflora L.,Anemone narcissiflora,95
Anemone leveillei Ulbr.,Anemone leveillei,95
Anemone hupehensis var. japonica (Thunb.) Bowles et Stearn,Anemone hupehensis,90
Anemone flavescens Zucc.,Anemone flavescens,95
Anemone canadensis L.,Anemone canadensis,95
Anemone blanda Schott et Kotschy,Anemone blanda,90
Anemone baldensis L.,Anemone baldensis,95
Androsace vitaliana subsp. cinerea (SÃ¼nd.) Kress,Androsace vitaliana,90
Androsace vitaliana (L.) Lapeyr.,Androsace vitaliana,90
Androsace villosa L.,Androsace villosa,95
Androsace septentrionalis L.,Androsace septentrionalis,96
Androsace sempervivoides Duby,Androsace sempervivoides,95
Androsace sarmentosa Wall.,Androsace sarmentosa,95
Androsace muscoidea Duby,Androsace muscoidea,95
Androsace mucronifolia G. Watt,Androsace lactea,86
Androsace lactea L.,Androsace lactea,95
Androsace chamaejasme Wulfen,Androsace chamaejasme,95
Androsace carnea aggr.,Androsace carnea,95
Andromeda polifolia L.,Andromeda polifolia,95
Anchusa officinalis L.,Anchusa officinalis,95
Anchusa cespitosa Lam.,Anchusa cespitosa,95
Anchusa arvensis (L.) M. Bieb.,Anchusa arvensis,90
Anaphalis margaritacea (L.) Benth.,Anaphalis margaritacea,90
Ananas comosus Merr. 'Variegatus',Ananas comosus,90
Ananas comosus Merill. var. sativus Schult.,Ananas comosus,90
Anagallis tenella (L.)L.,Anagallis tenella,95
Anagallis arvensis L.,Anagallis arvensis,95
Anacyclus pyrethrum (L.) Link,Anacyclus pyrethrum,90
"Anacamptis sancta (L.) R.M.Bateman, Pridgeon & M.W.Chase",Anacamptis sancta,90
Amsonia orientalis Decne.,Amsonia orientalis,95
Amsonia illustris Woodson,Amsonia illustris,95
Amphicarpaea bracteata (L.) Fernald,Amphicarpaea bracteata,90
Ampelopsis glandulosa var. brevipedunculata (Maxim.) Momiy.,Ampelopsis glandulosa,90
Ampelopsis glandulosa (Wall.) Momyi s.l.,Ampelopsis glandulosa,90
Ampelopsis aconitifolia Bunge var. aconitifolia,Ampelopsis aconitifolia,90
Amorphophallus konjac K. Koch,Amorphophallus konjac,95
Amorphophallus albus P.Y. Liu et J.F. Chen,Amorphophallus albus,90
Amorpha fruticosa L.,Amorpha fruticosa,95
Ammophila arenaria (L.) Link,Ammophila arenaria,90
Ammi visnaga (L.) Lam.,Ammi visnaga,90
Ammi majus L.,Ammi majus,95
Ammannia rotundifolia Buch.- Ham.,Ammannia rotundifolia,90
Amelanchier ovalis Medik.,Amelanchier ovalis,95
Amelanchier canadensis (L.) Medik.,Amelanchier canadensis,90
Ambrosia trifida L.,Ambrosia trifida,95
Amaryllis bella-donna L.,Amaryllis belladonna,93
Amaranthus retroflexus L.,Amaranthus retroflexus,96
Amaranthus hypochondriacus L. 'Mana de Montana',Amaranthus hypochondriacus,90
Amaranthus hypochondriacus L. 'Golden',Amaranthus hypochondriacus,95
Amaranthus cruentus L.,Amaranthus cruentus,95
Amaranthus caudatus L. (fleurs rouges),Amaranthus caudatus,90
Amaranthus albus L.,Amaranthus albus,95
Alyssum murale Waldst. et Kit.,Alyssum murale,90
Alyssum montanum L.,Alyssum montanum,95
Alyssum moellendorfianum Asch.,Alyssum moellendorfianum,95
Alyssum alyssoides (L.) L.,Alyssum alyssoides,95
Alyssum alpestre L.,Alyssum alpestre,95
Alyssoides utriculata (L.) Moench,Alyssoides utriculata,90
Althaea officinalis L.,Althaea officinalis,95
Althaea cannabina L.,Althaea cannabina,95
Althaea armeniaca Ten.,Althaea armeniaca,95
Alpinia officinarum Hance,Alpinia officinarum,95
Alpinia galanga (L.) Willd.,Alpinia galanga,90
Aloysia triphylla (L'HÃ©r.) Britton,Aloysia triphylla,90
Alopecurus pratensis L.,Alopecurus pratensis,95
Alonsoa caulialata Ruiz et Pav.,Alonsoa caulialata,90
Aloe vera (L.) Burm. f.,Aloe vera,90
Aloe sp.,Aloe arborescens,86
Aloe secundiflora Engl.,Aloe secundiflora,95
Aloe perfoliata L.,Aloe perfoliata,95
Aloe ferox Mill.,Aloe ferox,90
Aloe ciliaris Haw.,Aloe ciliaris,95
Aloe aristata Haw.,Aloe aristata,95
Aloe arborescens Mill.,Aloe arborescens,95
Alocasia macrorrhiza (L.) G. Don,Alocasia macrorrhiza,90
Alnus viridis (Chaix) DC.,Alnus viridis,90
Alnus rugosa Sprengel,Alnus rugosa,90
Alnus incana Moench,Alnus incana,90
Alnus glutinosa (L.) Gaertn.,Alnus glutinosa,90
Alloplectus vittatus AndrÃ©,Alloplectus vittatus,95
Allium x proliferum (Moench) Willd.,Allium carolinianum,86
Allium vineale L.,Allium vineale,95
Allium victorialis L.,Allium victorialis,95
Allium ursinum L.,Allium ursinum,95
Allium tuberosum Spreng.,Allium tuberosum,95
Allium triquetrum L.,Allium triquetrum,95
Allium tel-avivense Eig.,Allium tel-avivense,95
Allium stipitatum Regel,Allium stipitatum,95
Allium sphaerocephalon L.,Allium sphaerocephalon,96
Allium sikkimense Baker,Allium sikkimense,95
Allium siculum subsp. dioscoridis (Sm.) K.Richt.,Allium siculum,90
Allium schubertii Zucc.,Allium schubertii,95
Allium schoenoprasum L.,Allium schoenoprasum,95
Allium sativum L.,Allium sativum,95
Allium rosenbachianum Regel,Allium rosenbachianum,95
Allium porrum L.,Allium nigrum,71
Allium paradoxum G. Don,Allium paradoxum,95
Allium oschaninii B. Fedtsch.,Allium oschaninii,90
Allium oreophilum C. A. Mey.,Allium oreophilum,90
Allium oleraceum L.,Allium oleraceum,95
Allium obliquum L.,Allium obliquum,95
Allium nigrum L.,Allium nigrum,95
Allium narcissiflorum Vill.,Allium narcissiflorum,95
Allium moly L.,Allium moly,95
Allium lusitanicum Lam.,Allium lusitanicum,95
Allium karataviense Regel,Allium karataviense,95
Allium insubricum Boiss. et Reut.,Allium insubricum,90
Allium giganteum Regel,Allium giganteum,95
Allium flavum L. subsp. flavum,Allium flavum,90
Allium flavum L. s.l.,Allium flavum,90
Allium fistulosum L.,Allium fistulosum,95
Allium christophii Trautv.,Allium christophii,95
Allium cernuum Roth,Allium cernuum,95
Allium cepa L. (Ã©chalote),Allium cepa,90
Allium cepa L. (oignon),Allium cepa,90
Allium carolinianum DC.,Allium carolinianum,95
Allium carinatum subsp. pulchellum Bonnier et Layens,Allium carinatum,90
Allium carinatum L. subsp. carinatum,Allium carinatum,90
Allium atropurpureum Waldst. et Kit.,Allium atropurpureum,90
Allium angulosum L.,Allium angulosum,95
Allium ampeloprasum L.,Allium ampeloprasum,95
Allium altaicum Pall.,Allium altaicum,95
Allium aflatunense B. Fedtsch.,Allium aflatunense,90
Alliaria petiolata (M. Bieb.) Cavara et Grande,Alliaria petiolata,90
Alkanna orientalis (L.) Boiss.,Alkanna orientalis,90
Alisma plantago-aquatica L.,Alisma plantago-aquatica,96
Alchemilla vulgaris aggr. sensu Heitz,Alchemilla vulgaris,90
Alchemilla plicatula aggr.,Alchemilla plicatula,95
Alchemilla mollis (Buser) Rothm.,Alchemilla mollis,90
Alchemilla hybrida aggr.,Alchemilla hybrida,95
Alchemilla fissa GÃ¼nther et Schummel,Alchemilla fissa,90
Alchemilla erythropoda Juz.,Alchemilla erythropoda,95
Alchemilla conjuncta aggr.,Alchemilla conjuncta,95
Alchemilla alpina aggr.,Alchemilla alpina,95
Alcea rosea L.,Alcea rosea,95
Albuca bracteata (Thunb.) J.C. Manning & Goldblatt,Albuca bracteata,90
Albizia julibrissin Durazz.,Albizia julibrissin,95
Akebia trifoliata (Thunb.) Koidz.,Akebia trifoliata,90
Akebia quinata (Houtt.) Decne.,Akebia quinata,90
Ajuga reptans L.,Ajuga reptans,95
Ajuga pyramidalis L.,Ajuga pyramidalis,95
Aichryson laxum (Haw.) Bramwell,Aichryson laxum,90
Agrostis capillaris L.,Agrostis capillaris,95
Agrostemma githago L.,Agrostemma githago,95
Agropyron repens P.Beauv.,Agropyron repens,90
Agrimonia procera Wallr.,Agrimonia procera,95
Agrimonia eupatoria L.,Agrimonia eupatoria,95
Aglaonema modestum Schott,Aglaonema modestum,95
Aglaonema commutatum var. commutatum Nicolson 'Treubii',Aglaonema commutatum,90
Ageratum houstonianum Mill.,Ageratum houstonianum,95
Ageratina altissima (L.) R.M. King et H. Rob.,Ageratina altissima,90
Agave sp.,Agave,90
Agave sisalana Perrine,Agave sisalana,90
Agastache rugosa (Fisch. et C.A. Mey.) Kuntze,Agastache rugosa,90
Agastache aurantiaca (A. Gray) Lint & Epling,Agastache pallidiflora,86
Agapanthus praecox subsp. orientalis (Leight.) Leight.,Agapanthus,90
Agapanthus nutans Leight.,Agapanthus,90
Agapanthus inapertus P. Beauvais subsp. intermedius,Agapanthus,90
Agapanthus campanulatus F.M. Leight.,Agapanthus,90
Agapanthus africanus (L.) Hoffmanns.,Agapanthus,90
Agapanthus - Headbourne- Hybriden 'Alba',Agapanthus,90
Agapanthus - Headbourne- Hybriden,Agapanthus,90
Aframomum melegueta K. Schum.,Aframomum melegueta,95
Aethusa cynapium L.,Aethusa cynapium,95
Aethionema thomasianum J. Gay,Aethionema thomasianum,95
Aethionema saxatile (L.) R. Br.,Aethionema saxatile,90
Aethionema oppositifolium (Pers.) Hedge,Aethionema oppositifolium,90
Aethionema grandiflorum Boiss. et Hohen.,Aethionema grandiflorum,90
Aesculus x carnea Hayne,Aesculus flava,86
Aesculus parviflora Walter,Aesculus parviflora,95
Aesculus hippocastanum L.,Aesculus hippocastanum,96
Aesculus flava Sol.,Aesculus flava,95
Aeschynanthus radicans Jack,Aeschynanthus radicans,95
Aeschynanthus longicaulis R. Br.,Aeschynanthus longicaulis,95
Aeschynanthus fulgens Wall.,Aeschynanthus fulgens,95
Aerangis punctata J.Stewart,Aerangis punctata,90
Aerangis mystacidii (Rchb.f.) Schltr.,Aerangis mystacidii,90
Aerangis kirkii (Rchb.f.) Schltr.,Aerangis kirkii,90
Aerangis citrata (Thouars) Schltr.,Aerangis citrata,90
Aerangis biloba (Lindl.) Schltr.,Aerangis biloba,90
Aerangis articulata (Rechb.f.) Schltr.,Aerangis articulata,90
Aeonium urbicum (Hornem.) Webb. et Berthel.,Aeonium urbicum,90
Aeonium spathulatum (Hornem.) Praeger,Aeonium spathulatum,90
Aeonium simsii (Sweet) Stearn,Aeonium simsii,90
Aeonium sedifolium (Bolle) Pit. et Proust,Aeonium sedifolium,90
Aeonium mascaense D. Bramwell,Aeonium mascaense,90
Aeonium lindleyi Webb et Berthel,Aeonium arboreum,86
Aeonium haworthii Webb et Berthel.,Aeonium haworthii,90
Aeonium canariense var. virgineum (Christ) H.Y. Liu,Aeonium canariense,90
Aeonium canariense var. palmense (Christ) H.Y. Liu,Aeonium canariense,90
Aeonium arboreum var. rubrolineatum (Svent.) H.Y. Liu,Aeonium arboreum,90
Aeonium arboreum (L.) Webb et Berthel. var. arboreum,Aeonium arboreum,90
Aegopodium podagraria L.,Aegopodium podagraria,95
Aegilops ventricosa Tausch,Aegilops ventricosa,95
Aegilops tauschii Coss.,Aegilops tauschii,95
Aegilops speltoides Tausch subsp. speltoides,Aegilops speltoides,90
Aegilops ovata L.,Aegilops ovata,95
Aechmea lueddemanniana (K. Koch) Mez,Aechmea lueddemanniana,90
Aechmea fulgens Brongn. 'Discolor',Aechmea fulgens,90
Aechmea fulgens Brongn.,Aechmea fulgens,95
Aechmea fasciata (Lindl.) Baker,Aechmea fasciata,90
Adoxa moschatellina L.,Adoxa moschatellina,95
Adonis vernalis L.,Adonis vernalis,95
Adonis pyrenaica DC.,Adonis pyrenaica,95
Adonis aestivalis L.,Adonis aestivalis,95
Adiantum sp.,Adiantum,95
Adiantum pedatum L.,Adiantum pedatum,95
Adiantum capillus- veneris L.,Adiantum,90
Adenostyles alpina (L.) Bluff et Fingerh.,Cicerbita alpina,86
Adenostyles alliariae (Gouan) A. Kern.,Adenostyles alliariae,90
Adenophora liliifolia (L.) A. DC.,Adenophora liliifolia,90
Adansonia digitata L.,Adansonia digitata,95
Actinidia polygama Franch. et Sav.,Actinidia polygama,90
Actinidia kolomikta (Maxim. et Rupr.) Maxim.,Actinidia kolomikta,90
Actinidia chinensis Planch. s.l. 'Starella' Femelle,Actinidia chinensis,90
Actinidia chinensis Planch. MÃ¢le,Actinidia chinensis,90
Actinidia arguta (Siebold & Zucc.) Miq.,Actinidia arguta,90
Actaea spicata L.,Actaea lata,77
Acroclinium roseum Hook.,Macroclinium roseum,86
Acorus gramineus Aiton 'Variegatus',Acorus gramineus,90
Acorus gramineus Aiton 'Pusillus',Acorus gramineus,90
Acorus calamus L.,Acorus calamus,95
Aconitum vulparia aggr.,Aconitum vulparia,95
Aconitum variegatum subsp. paniculatum (Arcang.) Negodi,Aconitum variegatum,90
Aconitum variegatum L.,Aconitum variegatum,95
Aconitum rostratum Bernh.,Aconitum anthora,86
Aconitum napellus L. s.l.,Aconitum napellus,95
Aconitum lamarckii Rchb.,Aconitum yamazakii,73
Aconitum forrestii Stapf,Aconitum forrestii,95
Aconitum compactum (Rchb.) Gayer,Aconitum vulparia,86
Aconitum carmichaelii Debeaux,Aconitum carmichaelii,95
Aconitum anthora L.,Aconitum anthora,95
Aconitum altissimum Mill.,Aconitum anthora,86
Acmella oleracea (L.) R.K. Jansen,Acmella oleracea,90
"Acis valentina (Pau) Lledo, A.P Davis et M.B. Crespo",Acis valentina,90
Acis rosea (F. Martin bis) Sweet,Acis rosea,90
Acinos arvensis (Lam.) Dandy,Acinos arvensis,90
Acinos alpinus (L.) Moench,Acinos alpinus,90
Acianthera sonderiana (Rchb.f.) Pridgeon & M.W.Chase,Calanthea,70
Achnatherum calamagrostis (L.) P. Beauv.,Achnatherum calamagrostis,90
Achimenes erecta (Lam.) H.P. Fuchs,Achimenes erecta,90
Achillea umbellata Sibth. et Sm.,Achillea umbellata,90
Achillea tomentosa L.,Achillea tomentosa,95
Achillea setacea Waldst. et Kit.,Achillea setacea,90
Achillea serbica Nyman,Achillea sericea,79
Achillea ptarmica L.,Achillea ptarmica,95
Achillea nobilis L.,Achillea nobilis,95
Achillea millefolium aggr.,Achillea millefolium,95
Achillea macrophylla L.,Achillea macrophylla,95
Achillea filipendulina Lam.,Achillea filipendulina,95
Achillea collina Rchb.,Achillea collina,95
Achillea clypeolata Sibth. et Sm.,Achillea clypeolata,90
Acer tataricum subsp. ginnala (Maxim.) Wesm.,Acer tataricum,90
Acer tataricum L. subsp. tataricum,Acer tataricum,90
Acer sempervirens L.,Acer sempervirens,95
Acer saccharum Marshall,Acer saccharum,90
Acer saccharinum L.,Acer saccharinum,95
Acer rufinerve Siebold et Zucc.,Acer rufinerve,90
Acer pseudoplatanus L.,Acer pseudoplatanus,95
Acer platanoides L.,Acer platanoides,95
Acer palmatum Thunb. 'Dissectum',Acer palmatum,90
Acer palmatum Murray 'Atropurpureum',Acer palmatum,90
Acer palmatum Murray,Acer palmatum,90
Acer opalus Mill.,Acer opalus,95
Acer negundo L. subsp. negundo,Acer negundo,90
Acer monspessulanum L.,Acer monspessulanum,95
Acer mono Maxim.,Acer mono,90
Acer japonicum Thunb.,Acer japonicum,95
Acer hyrcanum Fisch. et C.A. Mey.,Acer hyrcanum,90
